Cost,Gate Count,Optimization Level,Runtime,Transpile Time
12,12,1,0.09365510940551758,0.019495010375976562
18,18,0,0.09334111213684082,0.012519121170043945
7,7,3,0.13907694816589355,0.025491714477539062
7,7,2,0.08602237701416016,0.021761178970336914
7,7,1,0.08461356163024902,0.018085718154907227
29,29,0,0.08771228790283203,0.012354850769042969
8,8,3,0.06779122352600098,0.028026103973388672
8,8,2,0.08214235305786133,0.02053046226501465
8,8,1,0.08572745323181152,0.02151942253112793
20,20,0,0.08423900604248047,0.014002799987792969
6,6,3,0.07408380508422852,0.024514436721801758
6,6,2,0.08193612098693848,0.01900625228881836
6,6,1,0.09129166603088379,0.01868295669555664
15,15,0,0.09253263473510742,0.012073993682861328
17,5,3,0.07710123062133789,0.029043912887573242
17,5,2,0.09948444366455078,0.017526626586914062
17,5,1,0.0887761116027832,0.018033981323242188
65,17,0,0.0924527645111084,0.017009496688842773
13,5,3,0.07056665420532227,0.025046586990356445
13,5,2,0.09150886535644531,0.014566659927368164
13,5,1,0.09432220458984375,0.01201629638671875
88,20,0,0.08725619316101074,0.015979290008544922
11,3,3,0.07776522636413574,0.029395341873168945
11,3,2,0.0925455093383789,0.01655101776123047
11,3,1,0.09065580368041992,0.0160219669342041
46,14,0,0.08964276313781738,0.017638444900512695
14,10,3,0.07378792762756348,0.03601956367492676
14,10,2,0.08596324920654297,0.023044347763061523
14,10,1,0.0911555290222168,0.021140336990356445
49,21,0,0.09277033805847168,0.02003335952758789
9,5,3,0.07657456398010254,0.03366446495056152
9,5,2,0.0882561206817627,0.02376580238342285
9,5,1,0.08526110649108887,0.019515037536621094
18,14,0,0.15992045402526855,0.01303863525390625
9,9,3,0.08208227157592773,0.029071807861328125
9,9,2,0.07915782928466797,0.021589994430541992
9,9,1,0.09114861488342285,0.016007423400878906
17,17,0,0.08762240409851074,0.01303553581237793
10,6,3,0.08225250244140625,0.029087066650390625
10,6,2,0.08607625961303711,0.02001214027404785
10,6,1,0.08594894409179688,0.018512248992919922
35,19,0,0.0834197998046875,0.017087936401367188
5,5,3,0.07274937629699707,0.02645564079284668
5,5,2,0.0867462158203125,0.022495269775390625
5,5,1,0.09353208541870117,0.019152164459228516
23,23,0,0.0950779914855957,0.015019655227661133
7,7,3,0.09573698043823242,0.03378129005432129
7,7,2,0.09160089492797852,0.02360248565673828
7,7,1,0.09313774108886719,0.022537708282470703
18,18,0,0.10120916366577148,0.014497995376586914
8,8,3,0.08430671691894531,0.03941631317138672
8,8,2,0.08294963836669922,0.026038646697998047
8,8,1,0.09311652183532715,0.02199268341064453
33,33,0,0.10451054573059082,0.016054391860961914
6,6,3,0.08519411087036133,0.026619672775268555
6,6,2,0.08604907989501953,0.021528959274291992
6,6,1,0.08495330810546875,0.019090890884399414
28,28,0,0.08596634864807129,0.013142824172973633
18,6,3,0.06712198257446289,0.025023221969604492
18,6,2,0.08898806571960449,0.014564275741577148
18,6,1,0.17087173461914062,0.011992454528808594
18,6,0,0.09163689613342285,0.010420560836791992
18,6,3,0.08232736587524414,0.03982281684875488
18,6,2,0.09374117851257324,0.021562576293945312
18,6,1,0.08469581604003906,0.020491600036621094
36,12,0,0.10131025314331055,0.017009258270263672
15,7,3,0.07505488395690918,0.037596940994262695
15,7,2,0.08862733840942383,0.02000880241394043
15,7,1,0.09875774383544922,0.01952219009399414
33,13,0,0.08977246284484863,0.017526865005493164
14,6,3,0.06457638740539551,0.03350234031677246
14,6,2,0.09067082405090332,0.01901865005493164
14,6,1,0.08608222007751465,0.016525745391845703
47,15,0,0.08913850784301758,0.016101837158203125
11,7,3,0.0640413761138916,0.0330049991607666
11,7,2,0.08208060264587402,0.022033214569091797
11,7,1,0.09016299247741699,0.018707990646362305
35,19,0,0.07702183723449707,0.018990039825439453
14,10,3,0.06554889678955078,0.03497505187988281
14,10,2,0.08295655250549316,0.02400064468383789
14,10,1,0.08413910865783691,0.021007776260375977
49,21,0,0.08105778694152832,0.019500255584716797
13,9,3,0.06880307197570801,0.035121917724609375
13,9,2,0.0801246166229248,0.02449178695678711
13,9,1,0.09180593490600586,0.021509170532226562
67,27,0,0.08205175399780273,0.020105600357055664
6,6,3,0.08021831512451172,0.02859973907470703
6,6,2,0.15911149978637695,0.025124549865722656
6,6,1,0.08452677726745605,0.020976543426513672
25,25,0,0.08565235137939453,0.013594627380371094
12,12,3,0.06975746154785156,0.02925729751586914
12,12,2,0.08044552803039551,0.02700662612915039
12,12,1,0.07998991012573242,0.020673751831054688
20,20,0,0.08861422538757324,0.013496160507202148
11,11,3,0.0711362361907959,0.030869722366333008
11,11,2,0.08095407485961914,0.025661230087280273
11,11,1,0.08221840858459473,0.02290940284729004
23,23,0,0.08802509307861328,0.013553619384765625
9,9,3,0.06634879112243652,0.02738046646118164
9,9,2,0.09215116500854492,0.0240786075592041
9,9,1,0.08122992515563965,0.020998477935791016
22,22,0,0.08818507194519043,0.014508247375488281
6,6,3,0.08171439170837402,0.027275800704956055
6,6,2,0.10018324851989746,0.023504018783569336
6,6,1,0.10727858543395996,0.02001047134399414
17,17,0,0.09935212135314941,0.013557195663452148
18,6,3,0.08461952209472656,0.030150651931762695
18,6,2,0.08488678932189941,0.024588346481323242
18,6,1,0.09153127670288086,0.018498659133911133
68,20,0,0.09172558784484863,0.018005847930908203
16,8,3,0.08752179145812988,0.030621051788330078
16,8,2,0.09133791923522949,0.018031835556030273
16,8,1,0.19560766220092773,0.015494585037231445
31,11,0,0.09669780731201172,0.01650547981262207
15,7,3,0.07404828071594238,0.03011345863342285
15,7,2,0.08695125579833984,0.018131494522094727
15,7,1,0.09099268913269043,0.01498866081237793
15,7,0,0.09443140029907227,0.010029077529907227
19,15,3,0.0731496810913086,0.040222883224487305
19,15,2,0.08927249908447266,0.028652191162109375
19,15,1,0.10557198524475098,0.02350640296936035
52,24,0,0.0968635082244873,0.01985025405883789
9,9,3,0.08008527755737305,0.02850651741027832
9,9,2,0.10041642189025879,0.021512985229492188
9,9,1,0.10557126998901367,0.018001556396484375
21,21,0,0.0997006893157959,0.010591745376586914
16,12,3,0.08470892906188965,0.041585683822631836
16,12,2,0.08672237396240234,0.031110286712646484
16,12,1,0.08649468421936035,0.02501225471496582
73,33,0,0.08570504188537598,0.02107715606689453
12,12,3,0.07261395454406738,0.027843475341796875
12,12,2,0.09283971786499023,0.024502277374267578
12,12,1,0.08753132820129395,0.022092103958129883
23,23,0,0.08916330337524414,0.015491247177124023
13,13,3,0.08143186569213867,0.032395124435424805
13,13,2,0.09964871406555176,0.025493860244750977
13,13,1,0.12304806709289551,0.027495622634887695
30,30,0,0.09099006652832031,0.017497777938842773
13,13,3,0.11128950119018555,0.02714371681213379
13,13,2,0.10026240348815918,0.02652287483215332
13,13,1,0.09153366088867188,0.0260465145111084
21,21,0,0.10321831703186035,0.014504194259643555
9,9,3,0.08336210250854492,0.14519453048706055
9,9,2,0.08464598655700684,0.02358245849609375
9,9,1,0.10100722312927246,0.020749330520629883
20,20,0,0.08509325981140137,0.016079425811767578
8,8,3,0.08358216285705566,0.027316808700561523
8,8,2,0.0842599868774414,0.026002168655395508
8,8,1,0.09325528144836426,0.018677473068237305
27,27,0,0.09130167961120605,0.01361083984375
9,9,3,0.079803466796875,0.024660825729370117
9,9,2,0.08809137344360352,0.024022579193115234
9,9,1,0.08206725120544434,0.019004344940185547
26,26,0,0.09296989440917969,0.011003494262695312
21,9,3,0.07241058349609375,0.02883148193359375
21,9,2,0.09245944023132324,0.018134355545043945
21,9,1,0.09113764762878418,0.01409149169921875
21,9,0,0.09209012985229492,0.009995460510253906
18,6,3,0.07525849342346191,0.03550457954406738
18,6,2,0.08412575721740723,0.02355670928955078
18,6,1,0.08530354499816895,0.018689632415771484
54,18,0,0.08665084838867188,0.021018505096435547
20,8,3,0.0739603042602539,0.03254079818725586
20,8,2,0.0813450813293457,0.021028757095336914
20,8,1,0.0876626968383789,0.019005537033081055
68,20,0,0.08369565010070801,0.015511512756347656
8,4,3,0.06934618949890137,0.026114463806152344
8,4,2,0.08659553527832031,0.016504287719726562
8,4,1,0.09291601181030273,0.01751542091369629
65,25,0,0.0879659652709961,0.019181489944458008
16,8,3,0.07764244079589844,0.03497052192687988
16,8,2,0.07977414131164551,0.02440667152404785
16,8,1,0.08777737617492676,0.017496585845947266
49,17,0,0.08827757835388184,0.01764512062072754
4,4,3,0.16793465614318848,0.023999452590942383
4,4,2,0.08712530136108398,0.022000789642333984
4,4,1,0.08943986892700195,0.01699542999267578
22,22,0,0.09065032005310059,0.011999368667602539
12,12,3,0.07248687744140625,0.0310513973236084
12,12,2,0.08261895179748535,0.026989221572875977
12,12,1,0.08849644660949707,0.02103400230407715
29,29,0,0.08449339866638184,0.013004541397094727
12,8,3,0.07313036918640137,0.033495187759399414
12,8,2,0.07909750938415527,0.02256917953491211
12,8,1,0.08722066879272461,0.02149343490600586
62,34,0,0.08411097526550293,0.020074129104614258
12,8,3,0.07315969467163086,0.031089067459106445
12,8,2,0.08627009391784668,0.02353525161743164
12,8,1,0.0864706039428711,0.019054174423217773
27,23,0,0.08355259895324707,0.013000965118408203
11,11,3,0.07683634757995605,0.029189109802246094
11,11,2,0.08403444290161133,0.02559638023376465
11,11,1,0.08535909652709961,0.02047896385192871
30,30,0,0.08289837837219238,0.013323068618774414
9,9,3,0.07091021537780762,0.02948284149169922
9,9,2,0.08094263076782227,0.026497364044189453
9,9,1,0.0850522518157959,0.02206873893737793
37,37,0,0.08391618728637695,0.01501607894897461
8,8,3,0.07340788841247559,0.02801990509033203
8,8,2,0.08057832717895508,0.02435159683227539
8,8,1,0.0821380615234375,0.0205838680267334
40,40,0,0.08696651458740234,0.014509916305541992
5,5,3,0.14798355102539062,0.021556854248046875
5,5,2,0.08836126327514648,0.019993066787719727
5,5,1,0.08574485778808594,0.019010305404663086
39,39,0,0.08685803413391113,0.011470794677734375
20,4,3,0.0736997127532959,0.02202129364013672
20,4,2,0.09140777587890625,0.013519763946533203
20,4,1,0.08913135528564453,0.011404037475585938
65,13,0,0.08449125289916992,0.013532876968383789
17,5,3,0.06766557693481445,0.03348565101623535
17,5,2,0.08975744247436523,0.017496824264526367
17,5,1,0.08562207221984863,0.01607966423034668
65,17,0,0.09391093254089355,0.017007112503051758
13,5,3,0.0809316635131836,0.032587528228759766
13,5,2,0.09394240379333496,0.01900005340576172
13,5,1,0.09026598930358887,0.016034603118896484
49,17,0,0.08997726440429688,0.016523122787475586
18,10,3,0.07397007942199707,0.02950119972229004
18,10,2,0.08944129943847656,0.01804828643798828
18,10,1,0.08572626113891602,0.015008926391601562
48,16,0,0.12558364868164062,0.01704096794128418
17,9,3,0.07514643669128418,0.03175950050354004
17,9,2,0.08925557136535645,0.019826889038085938
17,9,1,0.08733820915222168,0.015519857406616211
77,21,0,0.08634471893310547,0.018511056900024414
4,4,3,0.07614445686340332,0.032506704330444336
4,4,2,0.08609795570373535,0.018999338150024414
4,4,1,0.08652448654174805,0.01759505271911621
54,22,0,0.15597772598266602,0.01800060272216797
12,8,3,0.06743025779724121,0.03549504280090332
12,8,2,0.08327698707580566,0.024341344833374023
12,8,1,0.08372759819030762,0.020001649856567383
23,19,0,0.08934330940246582,0.014091253280639648
13,13,3,0.0688478946685791,0.02756667137145996
13,13,2,0.08253669738769531,0.02451348304748535
13,13,1,0.08393549919128418,0.021470069885253906
26,26,0,0.08599567413330078,0.013516902923583984
12,8,3,0.0633554458618164,0.03527092933654785
12,8,2,0.08097028732299805,0.023057937622070312
12,8,1,0.08803105354309082,0.020513296127319336
29,25,0,0.08869433403015137,0.014575719833374023
12,12,3,0.07124972343444824,0.030541658401489258
12,12,2,0.08135795593261719,0.025565147399902344
12,12,1,0.08299541473388672,0.020726680755615234
44,44,0,0.0871729850769043,0.0150299072265625
13,13,3,0.07048153877258301,0.025963783264160156
13,13,2,0.08451461791992188,0.022507667541503906
13,13,1,0.0891883373260498,0.01880025863647461
19,19,0,0.08901596069335938,0.012032032012939453
11,11,3,0.07543563842773438,0.029352188110351562
11,11,2,0.08583211898803711,0.024497509002685547
11,11,1,0.09104585647583008,0.02149176597595215
34,34,0,0.0922086238861084,0.015520095825195312
7,7,3,0.07430315017700195,0.0254056453704834
7,7,2,0.08331751823425293,0.025060415267944336
7,7,1,0.08826375007629395,0.022316694259643555
41,41,0,0.08860135078430176,0.015502691268920898
7,7,3,0.09368300437927246,0.020697832107543945
7,7,2,0.0867922306060791,0.02357029914855957
7,7,1,0.08974480628967285,0.02051830291748047
36,36,0,0.09333324432373047,0.013001203536987305
21,5,3,0.07430005073547363,0.021052122116088867
21,5,2,0.17920637130737305,0.014497756958007812
21,5,1,0.09630417823791504,0.01110219955444336
51,11,0,0.0972585678100586,0.014009237289428711
24,12,3,0.08128070831298828,0.028107881546020508
24,12,2,0.09330630302429199,0.018716812133789062
24,12,1,0.08875489234924316,0.014006376266479492
24,12,0,0.09386253356933594,0.011274337768554688
18,6,3,0.07279443740844727,0.03864240646362305
18,6,2,0.08859610557556152,0.019983291625976562
18,6,1,0.09077978134155273,0.0175020694732666
51,15,0,0.08690309524536133,0.019510746002197266
24,12,3,0.07154488563537598,0.04089641571044922
24,12,2,0.07557415962219238,0.02904677391052246
24,12,1,0.0905003547668457,0.02048802375793457
30,18,0,0.0821387767791748,0.015506982803344727
19,7,3,0.07018733024597168,0.03307628631591797
19,7,2,0.09084153175354004,0.023577451705932617
19,7,1,0.0929253101348877,0.01851654052734375
74,26,0,0.08271098136901855,0.021068811416625977
14,6,3,0.06503915786743164,0.034073829650878906
14,6,2,0.0872185230255127,0.02107715606689453
14,6,1,0.08670806884765625,0.02071523666381836
67,23,0,0.08105754852294922,0.021045446395874023
12,4,3,0.06906461715698242,0.03250241279602051
12,4,2,0.08597922325134277,0.019001245498657227
12,4,1,0.09230995178222656,0.01597738265991211
96,28,0,0.08652305603027344,0.018999814987182617
16,12,3,0.07235574722290039,0.035625457763671875
16,12,2,0.08282947540283203,0.0240480899810791
16,12,1,0.09536910057067871,0.021516799926757812
35,19,0,0.18283915519714355,0.02060246467590332
13,13,3,0.07117605209350586,0.02753424644470215
13,13,2,0.0856630802154541,0.023024559020996094
13,13,1,0.08565306663513184,0.02053666114807129
23,23,0,0.08910536766052246,0.009500980377197266
14,10,3,0.0758352279663086,0.037245750427246094
14,10,2,0.07618904113769531,0.029999971389770508
14,10,1,0.08324146270751953,0.02599477767944336
26,22,0,0.08324360847473145,0.014023065567016602
4,4,3,0.06400537490844727,0.025055885314941406
4,4,2,0.08403563499450684,0.021485090255737305
4,4,1,0.08356475830078125,0.02073049545288086
25,25,0,0.08630132675170898,0.013486146926879883
14,14,3,0.07008600234985352,0.023730993270874023
14,14,2,0.09290027618408203,0.02922797203063965
14,14,1,0.08410382270812988,0.022565364837646484
28,28,0,0.08848857879638672,0.013008356094360352
9,9,3,0.06875014305114746,0.02551102638244629
9,9,2,0.08431434631347656,0.023530006408691406
9,9,1,0.08379530906677246,0.021507978439331055
39,39,0,0.08420300483703613,0.014493227005004883
6,6,3,0.062021493911743164,0.019868850708007812
6,6,2,0.0841379165649414,0.023546934127807617
6,6,1,0.08847928047180176,0.019993305206298828
30,30,0,0.08859992027282715,0.013477325439453125
6,6,3,0.06871867179870605,0.021059751510620117
6,6,2,0.09504437446594238,0.02248859405517578
6,6,1,0.08437633514404297,0.02000880241394043
29,29,0,0.08710956573486328,0.012044906616210938
23,7,3,0.06479549407958984,0.0259857177734375
23,7,2,0.0890815258026123,0.015542030334472656
23,7,1,0.08721065521240234,0.013513803482055664
38,10,0,0.09554576873779297,0.013997554779052734
23,7,3,0.07089900970458984,0.03500080108642578
23,7,2,0.18759417533874512,0.024630308151245117
23,7,1,0.09622693061828613,0.018033266067504883
101,25,0,0.09294414520263672,0.02013540267944336
19,7,3,0.07578086853027344,0.03309130668640137
19,7,2,0.08653712272644043,0.01849818229675293
19,7,1,0.08906722068786621,0.015594720840454102
34,10,0,0.08880257606506348,0.016509532928466797
19,7,3,0.08823585510253906,0.033125877380371094
19,7,2,0.08812785148620605,0.019032955169677734
19,7,1,0.08834457397460938,0.016055822372436523
97,25,0,0.09061622619628906,0.017514944076538086
22,10,3,0.06531310081481934,0.035504817962646484
22,10,2,0.08842301368713379,0.02451467514038086
22,10,1,0.09189510345458984,0.025072336196899414
42,18,0,0.0882716178894043,0.01901078224182129
17,13,3,0.0751192569732666,0.039975881576538086
17,13,2,0.09101176261901855,0.026041269302368164
17,13,1,0.08422064781188965,0.02150249481201172
28,24,0,0.10433197021484375,0.01415109634399414
19,11,3,0.09243321418762207,0.052076101303100586
19,11,2,0.09457755088806152,0.029022693634033203
19,11,1,0.08504414558410645,0.021014690399169922
27,19,0,0.08592009544372559,0.01751565933227539
18,14,3,0.081298828125,0.03801131248474121
18,14,2,0.10632586479187012,0.03126239776611328
18,14,1,0.09523129463195801,0.02770400047302246
41,25,0,0.08960986137390137,0.02299213409423828
10,10,3,0.08011960983276367,0.03255414962768555
10,10,2,0.1019132137298584,0.02605271339416504
10,10,1,0.0970907211303711,0.022034406661987305
25,25,0,0.20113444328308105,0.013002634048461914
13,13,3,0.10503101348876953,0.033415794372558594
13,13,2,0.10095405578613281,0.03752255439758301
13,13,1,0.10218954086303711,0.042237281799316406
32,32,0,0.10517764091491699,0.015486717224121094
12,8,3,0.1149444580078125,0.03954792022705078
12,8,2,0.10166144371032715,0.030282258987426758
12,8,1,0.12735676765441895,0.03147125244140625
38,22,0,0.09386467933654785,0.027172565460205078
14,10,3,0.0955512523651123,0.038533926010131836
14,10,2,0.09992623329162598,0.030611515045166016
14,10,1,0.13372421264648438,0.029018640518188477
64,36,0,0.10074520111083984,0.021048545837402344
10,10,3,0.1001734733581543,0.023876190185546875
10,10,2,0.15269899368286133,0.031993865966796875
10,10,1,0.11666011810302734,0.035637855529785156
49,49,0,0.10312795639038086,0.020011425018310547
12,12,3,0.10024762153625488,0.02938389778137207
12,12,2,0.08284854888916016,0.0329282283782959
12,12,1,0.08930778503417969,0.029755592346191406
