ActCost,Act Gate Count,sim Cost 0,sim Gate Count 0,sim Runtime 0,sim Transpile Time 0,sim Cost 1,sim Gate Count 1,sim Runtime 1,sim Transpile Time 1,sim Cost 2,sim Gate Count 2,sim Runtime 2,sim Transpile Time 2,sim Cost 3,sim Gate Count 3,sim Runtime 3,sim Transpile Time 3,Cost 0,Gate Count 0,Runtime 0,Transpile Time 0,Qubits 0,Cost 1,Gate Count 1,Runtime 1,Transpile Time 1,Qubits 1,Cost 2,Gate Count 2,Runtime 2,Transpile Time 2,Qubits 2,Cost 3,Gate Count 3,Runtime 3,Transpile Time 3,Qubits 3
38,12,119.0,39.0,0.109649801751453,0.0110347270965576,38.0,18.0,0.103709177309925,0.0086386203765869,38.0,18.0,0.0992683052072575,0.0120375156402587,38.0,18.0,0.0952496697532906,0.0337963104248046,119.0,39.0,0.0681109428405761,0.0111923217773437,"{'1,3': 6, '6': 6, '3,5': 5, '2': 3, '3': 3, '4': 3, '5': 3, '2,1': 2, '3,1': 2, '5,3': 2, '1,2': 2, '0': 1, '0,1': 1}",38.0,18.0,0.0825192928314209,0.0115230083465576,"{'2': 3, '1': 3, '4': 3, '5': 3, '2,1': 2, '0': 1, '1,3': 1, '0,1': 1, '5,3': 1}",38.0,18.0,0.0852484703063964,0.0170845985412597,"{'2': 3, '1': 3, '5': 3, '6': 3, '2,1': 2, '0': 1, '1,3': 1, '0,1': 1, '5,3': 1}",38.0,18.0,0.0757532119750976,0.0406677722930908,"{'2': 3, '1': 3, '5': 3, '6': 3, '2,1': 2, '0': 1, '1,3': 1, '0,1': 1, '5,3': 1}"
38,13,132.0,52.0,0.1088226872732592,0.0080370903015136,37.0,17.0,0.1038113797090399,0.0105466842651367,36.0,16.0,0.0994769374712521,0.0160374641418457,36.0,16.0,0.0954892815005159,0.0391433238983154,132.0,52.0,0.0692057609558105,0.0096027851104736,"{'6': 12, '0': 6, '4': 6, '5': 5, '1,3': 4, '1,2': 4, '3': 3, '3,1': 2, '2,1': 2, '4,5': 2, '5,3': 2, '5,6': 2, '5,4': 1, '6,5': 1}",37.0,17.0,0.0790917873382568,0.0155181884765625,"{'1': 5, '0': 3, '3': 3, '5,6': 2, '1,0': 1, '2': 1, '3,5': 1, '6,5': 1}",36.0,16.0,0.0842530727386474,0.0210702419281005,"{'1': 4, '0': 3, '3': 3, '5,4': 2, '1,0': 1, '2': 1, '3,5': 1, '4,5': 1}",36.0,16.0,0.0787534713745117,0.0401105880737304,"{'1': 4, '2': 3, '3': 3, '5,4': 2, '0': 1, '1,2': 1, '3,5': 1, '4,5': 1}"
38,14,135.0,55.0,0.1087395600365381,0.0120303630828857,37.0,17.0,0.1037996787856391,0.0100378990173339,37.0,17.0,0.0993729804819365,0.0140531063079833,37.0,17.0,0.0954074707293896,0.0381219387054443,135.0,55.0,0.0826179981231689,0.0121243000030517,"{'4': 12, '3': 10, '6': 6, '5,6': 4, '0': 3, '5,3': 3, '3,5': 3, '5': 3, '1,3': 2, '3,1': 2, '1,2': 2, '6,5': 2, '2': 1, '2,1': 1, '5,4': 1}",37.0,17.0,0.1758115291595459,0.0179986953735351,"{'1': 3, '2': 3, '1,0': 2, '0': 2, '6': 2, '0,1': 1, '4': 1, '5,3': 1, '5': 1, '5,4': 1}",37.0,17.0,0.0782487392425537,0.020033836364746,"{'1': 3, '2': 3, '1,0': 2, '0': 2, '6': 2, '0,1': 1, '4': 1, '5,3': 1, '5': 1, '5,4': 1}",37.0,17.0,0.0765841007232666,0.0405981540679931,"{'4': 3, '5': 3, '2': 2, '5,6': 2, '6': 2, '0': 1, '1,3': 1, '1': 1, '1,0': 1, '6,5': 1}"
38,15,100.0,40.0,0.1087393026233342,0.0115375518798828,42.0,18.0,0.1039138811398241,0.0100281238555908,42.0,18.0,0.0995157223423546,0.0152842998504638,42.0,18.0,0.0955561452979237,0.0396111011505126,145.0,49.0,0.0726361274719238,0.0122721195220947,"{'4': 12, '2': 5, '3,5': 5, '4,5': 4, '1,3': 3, '1': 3, '5': 3, '5,4': 3, '1,2': 2, '0,1': 2, '5,3': 2, '0': 1, '2,1': 1, '1,0': 1, '3': 1, '3,1': 1}",42.0,18.0,0.0822551250457763,0.0174808502197265,"{'4': 3, '0': 2, '3': 2, '6': 2, '5,6': 2, '5': 2, '1': 1, '4,5': 1, '6,5': 1, '5,3': 1, '1,3': 1}",42.0,18.0,0.0820748805999755,0.0212485790252685,"{'0': 3, '2': 2, '1,2': 2, '3': 2, '1': 2, '6': 2, '0,1': 1, '2,1': 1, '1,3': 1, '5': 1, '5,3': 1}",42.0,18.0,0.072195291519165,0.0402467250823974,"{'0': 3, '2': 2, '1,2': 2, '3': 2, '1': 2, '6': 2, '0,1': 1, '2,1': 1, '1,3': 1, '5': 1, '5,3': 1}"
38,16,150.0,66.0,0.1082283470651561,0.0101854801177978,122.0,50.0,0.1043108410679781,0.0183010101318359,122.0,50.0,0.0999528185213493,0.0253024101257324,50.0,26.0,0.095573815219324,0.0606670379638671,180.0,72.0,0.0716884136199951,0.0097467899322509,"{'2': 13, '6': 11, '4': 6, '5': 6, '0': 6, '3,5': 5, '0,1': 4, '5,6': 4, '3': 3, '1,0': 2, '4,5': 2, '5,3': 2, '1,3': 2, '3,1': 2, '6,5': 2, '2,1': 1, '5,4': 1}",122.0,50.0,0.0778310298919677,0.02604341506958,"{'2': 9, '3': 6, '5': 6, '6': 6, '1,2': 4, '4': 3, '1': 2, '3,1': 2, '1,3': 2, '2,1': 2, '4,5': 2, '5,3': 2, '5,4': 1, '3,5': 1, '1,0': 1, '5,6': 1}",122.0,50.0,0.0751864910125732,0.0356087684631347,"{'2': 9, '3': 6, '5': 6, '6': 6, '1,2': 4, '4': 3, '1': 2, '3,1': 2, '1,3': 2, '2,1': 2, '4,5': 2, '5,3': 2, '5,4': 1, '3,5': 1, '1,0': 1, '5,6': 1}",49.0,25.0,0.070676565170288,0.0716621875762939,"{'2': 6, '1': 5, '4': 5, '5': 3, '0,1': 2, '1,2': 1, '1,0': 1, '3,1': 1, '4,5': 1}"
38,17,100.0,52.0,0.1075223491846763,0.011587381362915,36.0,24.0,0.1030458569468773,0.0100345611572265,36.0,24.0,0.0986646902588825,0.0160295963287353,24.0,20.0,0.0944951541585106,0.0361061096191406,100.0,52.0,0.0689129829406738,0.0101346969604492,"{'1': 12, '6': 10, '3': 8, '0': 3, '4': 3, '5': 3, '1,2': 2, '1,3': 2, '4,5': 2, '5,3': 2, '2': 1, '2,1': 1, '3,1': 1, '1,0': 1, '5,4': 1}",36.0,24.0,0.0793046951293945,0.0184848308563232,"{'3': 4, '0': 3, '1': 3, '2': 3, '4': 3, '5': 3, '5,4': 2, '6': 2, '3,1': 1}",36.0,24.0,0.0737192630767822,0.0225768089294433,"{'3': 4, '0': 3, '1': 3, '4': 3, '5': 3, '6': 3, '1,0': 2, '2': 2, '3,5': 1}",24.0,20.0,0.0732002258300781,0.0320842266082763,"{'3': 4, '1': 3, '4': 3, '5': 3, '6': 3, '2': 2, '0': 1, '3,5': 1}"
38,18,90.0,50.0,0.1072226258677428,0.0085058212280273,31.0,15.0,0.1038587945646404,0.0150480270385742,31.0,15.0,0.0993395032461911,0.0150370597839355,31.0,15.0,0.0952122312433298,0.0320720672607421,90.0,50.0,0.0672008991241455,0.0080540180206298,"{'2': 12, '5': 11, '1': 10, '0': 4, '0,1': 2, '3,5': 2, '5,6': 2, '1,0': 1, '4': 1, '5,3': 1, '1,3': 1, '3': 1, '6,5': 1, '6': 1}",31.0,15.0,0.0784211158752441,0.0187933444976806,"{'4': 3, '6': 3, '1': 2, '1,2': 2, '0': 1, '2,1': 1, '2': 1, '5,3': 1, '3': 1}",31.0,15.0,0.0796847343444824,0.0200304985046386,"{'4': 3, '6': 3, '1': 2, '1,0': 2, '0,1': 1, '0': 1, '2': 1, '5,3': 1, '3': 1}",31.0,15.0,0.0807688236236572,0.0345890522003173,"{'4': 3, '6': 3, '1': 2, '1,2': 2, '0': 1, '2,1': 1, '2': 1, '5,3': 1, '3': 1}"
38,19,53.0,49.0,0.1056461312663573,0.005023717880249,17.0,13.0,0.1033418440302504,0.0100324153900146,17.0,13.0,0.0989725482415821,0.0165436267852783,17.0,13.0,0.09453739500635,0.0201911926269531,53.0,49.0,0.0673916339874267,0.0040357112884521,"{'4': 12, '2': 7, '3': 7, '6': 7, '1': 6, '5': 6, '0': 3, '3,5': 1}",17.0,13.0,0.0817413330078125,0.0160412788391113,"{'5': 6, '0': 3, '2': 1, '3,5': 1, '3': 1, '6': 1}",17.0,13.0,0.0817809104919433,0.020329475402832,"{'5': 6, '2': 3, '0': 1, '1': 1, '3,5': 1, '3': 1}",17.0,13.0,0.0740594863891601,0.0280590057373046,"{'1': 6, '6': 3, '3,1': 1, '3': 1, '4': 1, '5': 1}"
38,20,97.0,49.0,0.1076642277776485,0.0101487636566162,31.0,19.0,0.103441016641357,0.0145373344421386,29.0,17.0,0.0990623123856819,0.0155675411224365,29.0,17.0,0.0949237177929318,0.0321102142333984,97.0,49.0,0.0678021907806396,0.0081555843353271,"{'6': 12, '0': 6, '1': 6, '2': 5, '3': 5, '5': 3, '4,5': 3, '0,1': 2, '3,5': 2, '2,1': 1, '1,0': 1, '5,4': 1, '5,3': 1, '1,3': 1}",31.0,19.0,0.0764720439910888,0.0180203914642334,"{'0': 3, '2': 3, '4': 3, '5': 3, '3': 2, '6': 2, '1,2': 1, '3,1': 1, '5,4': 1}",29.0,17.0,0.0870208740234375,0.0220608711242675,"{'0': 3, '2': 3, '4': 3, '5': 3, '6': 2, '1,2': 1, '3,1': 1, '5,4': 1}",29.0,17.0,0.0742149353027343,0.0370974540710449,"{'1': 3, '2': 3, '4': 3, '6': 3, '0': 2, '1,2': 1, '5,4': 1, '3,5': 1}"
38,21,198.0,74.0,0.1094452976146143,0.0082738399505615,179.0,51.0,0.1066385204873352,0.0168888568878173,189.0,53.0,0.1026061782264213,0.0281004905700683,78.0,26.0,0.0969089565234957,0.0661416053771972,183.0,71.0,0.0716209411621093,0.0112380981445312,"{'2': 15, '4': 8, '0': 6, '3': 6, '4,5': 4, '1,3': 4, '5': 4, '3,1': 3, '1,2': 3, '5,3': 3, '6': 3, '5,4': 2, '5,6': 2, '3,5': 2, '0,1': 2, '1': 1, '2,1': 1, '6,5': 1, '1,0': 1}",174.0,50.0,0.0776364803314209,0.0294852256774902,"{'2': 6, '3,1': 5, '5': 4, '5,4': 4, '2,1': 4, '5,3': 4, '0': 3, '1,2': 3, '6': 3, '1,0': 2, '1,3': 2, '4,5': 2, '6,5': 2, '0,1': 1, '4': 1, '3,5': 1, '5,6': 1, '1': 1, '3': 1}",189.0,53.0,0.0778522491455078,0.0361247062683105,"{'1,2': 6, '0': 5, '6': 5, '1,3': 5, '3,5': 4, '6,5': 4, '4': 3, '2,1': 3, '0,1': 2, '1,0': 2, '3,1': 2, '5,6': 2, '2': 2, '5': 2, '5,4': 2, '1': 1, '5,3': 1, '4,5': 1, '3': 1}",63.0,23.0,0.0798492431640625,0.0813424587249755,"{'1': 3, '2': 3, '0': 2, '1,0': 2, '5,4': 2, '5': 2, '1,2': 1, '0,1': 1, '3': 1, '3,1': 1, '4': 1, '6': 1, '5,6': 1, '4,5': 1, '3,5': 1}"
38,22,76.0,64.0,0.1051862753785403,0.0080442428588867,30.0,18.0,0.1034906471315839,0.0141594409942626,30.0,18.0,0.098986105337009,0.0147898197174072,30.0,18.0,0.0947846854488857,0.0286006927490234,76.0,64.0,0.079719066619873,0.0085608959197998,"{'0': 23, '3': 13, '2': 9, '5': 6, '4': 5, '6': 3, '1,3': 2, '1': 2, '3,1': 1}",30.0,18.0,0.085397720336914,0.0205073356628417,"{'2': 3, '3': 3, '4': 3, '6': 3, '0': 2, '1,3': 2, '3,1': 1, '5': 1}",30.0,18.0,0.0883078575134277,0.0235548019409179,"{'0': 3, '3': 3, '5': 3, '6': 3, '2': 2, '1,3': 2, '3,1': 1, '4': 1}",30.0,18.0,0.082345962524414,0.0351428985595703,"{'0': 3, '3': 3, '4': 3, '5': 3, '2': 2, '1,3': 2, '3,1': 1, '6': 1}"
38,23,153.0,65.0,0.1086104703828357,0.0167536735534667,29.0,13.0,0.1039086035169067,0.0121419429779052,29.0,13.0,0.0994453768384636,0.01456880569458,29.0,13.0,0.095307007052583,0.0311212539672851,153.0,65.0,0.09090256690979,0.0156762599945068,"{'2': 15, '1': 9, '5': 7, '0': 6, '3,5': 4, '1,2': 4, '3,1': 3, '4,5': 2, '5,3': 2, '5,6': 2, '4': 2, '3': 2, '2,1': 2, '6': 2, '6,5': 1, '1,3': 1, '5,4': 1}",29.0,13.0,0.0802993774414062,0.018505573272705,"{'1': 3, '3': 2, '6,5': 2, '0': 1, '3,1': 1, '4': 1, '5': 1, '5,6': 1, '6': 1}",29.0,13.0,0.0839223861694336,0.0200731754302978,"{'1': 3, '3': 2, '4,5': 2, '0': 1, '3,1': 1, '5': 1, '5,4': 1, '4': 1, '6': 1}",29.0,13.0,0.1827280521392822,0.0376334190368652,"{'1': 3, '3': 2, '4,5': 2, '0': 1, '3,1': 1, '5': 1, '5,4': 1, '4': 1, '6': 1}"
38,24,68.0,64.0,0.1048523699283153,0.0085482597351074,23.0,19.0,0.1030385505790403,0.0120601654052734,23.0,19.0,0.0985264640466025,0.0123624801635742,29.0,25.0,0.0941761381956462,0.0349142551422119,68.0,64.0,0.0716023445129394,0.0060198307037353,"{'0': 17, '2': 16, '6': 10, '4': 9, '1': 4, '5': 4, '3': 3, '2,1': 1}",23.0,19.0,0.0820016860961914,0.0171120166778564,"{'0': 3, '1': 3, '3': 3, '4': 3, '5': 3, '6': 3, '2,1': 1}",23.0,19.0,0.0928294658660888,0.0200641155242919,"{'0': 3, '2': 3, '3': 3, '4': 3, '5': 3, '6': 3, '1,3': 1}",29.0,25.0,0.067758560180664,0.0421321392059326,"{'5': 6, '0': 3, '1': 3, '2': 3, '3': 3, '4': 3, '6': 3, '3,5': 1}"
38,25,67.0,67.0,0.104506993786207,0.0086498260498046,13.0,13.0,0.1032042094107725,0.011559247970581,13.0,13.0,0.0987870078265312,0.0159873962402343,13.0,13.0,0.0943616254654791,0.0200598239898681,67.0,67.0,0.0616328716278076,0.0061688423156738,"{4: 18, 3: 15, 0: 10, 5: 9, 6: 9, 1: 5, 2: 1}",13.0,13.0,0.0831787586212158,0.0169734954833984,"{3: 3, 5: 3, 6: 3, 1: 2, 2: 1, 4: 1}",13.0,13.0,0.0868101119995117,0.0190460681915283,"{1: 3, 2: 3, 5: 3, 6: 2, 0: 1, 4: 1}",13.0,13.0,0.0868737697601318,0.0246009826660156,"{0: 3, 1: 3, 5: 3, 6: 2, 2: 1, 4: 1}"
38,26,81.0,61.0,0.1057884008823755,0.0115952491760253,24.0,16.0,0.1033944761947302,0.0124173164367675,24.0,16.0,0.0989127276234812,0.0140388011932373,24.0,16.0,0.0947279873084531,0.0285749435424804,81.0,61.0,0.0686986446380615,0.0131385326385498,"{'5': 16, '4': 14, '3': 11, '1': 6, '6': 4, '0': 3, '2': 2, '3,5': 2, '1,0': 1, '5,3': 1, '1,3': 1}",24.0,16.0,0.0808863639831543,0.017784833908081,"{'1': 3, '4': 3, '5': 3, '6': 3, '1,2': 1, '2': 1, '3': 1, '1,3': 1}",24.0,16.0,0.081268310546875,0.0200786590576171,"{'1': 3, '4': 3, '5': 3, '6': 3, '1,0': 1, '0': 1, '3': 1, '1,3': 1}",24.0,16.0,0.0746617317199707,0.0360853672027587,"{'0': 3, '1': 3, '2': 3, '5': 3, '3': 1, '5,6': 1, '5,3': 1, '6': 1}"
38,27,91.0,59.0,0.1063873740714418,0.0100336074829101,25.0,17.0,0.1033163994108748,0.0115582942962646,23.0,15.0,0.0990211588178085,0.0162177085876464,30.0,22.0,0.0946443466179912,0.0401537418365478,91.0,59.0,0.0713319778442382,0.0100665092468261,"{'2': 15, '1': 8, '0': 6, '3': 6, '6': 6, '4': 5, '5': 5, '1,3': 2, '5,6': 2, '3,1': 1, '2,1': 1, '6,5': 1, '5,3': 1}",25.0,17.0,0.0766925811767578,0.0178186893463134,"{'1': 3, '2': 3, '5': 3, '6': 3, '0': 2, '1,0': 1, '4': 1, '5,3': 1}",23.0,15.0,0.0802216529846191,0.0200364589691162,"{'0': 3, '1': 3, '4': 3, '5': 3, '2': 1, '1,3': 1, '5,6': 1}",30.0,22.0,0.0707254409790039,0.0486855506896972,"{'1': 6, '0': 4, '2': 3, '4': 3, '5': 3, '0,1': 1, '5,3': 1, '6': 1}"
38,28,80.0,80.0,0.1037345347927646,0.0080287456512451,15.0,15.0,0.1031016969553532,0.0121736526489257,15.0,15.0,0.0986453076955984,0.0148978233337402,15.0,15.0,0.0942099186873081,0.0185351371765136,80.0,80.0,0.0682058334350586,0.0081784725189208,"{6: 22, 5: 19, 3: 12, 2: 9, 4: 9, 0: 6, 1: 3}",15.0,15.0,0.0614728927612304,0.1318421363830566,"{1: 3, 2: 3, 4: 3, 6: 3, 3: 2, 5: 1}",15.0,15.0,0.0832276344299316,0.0200312137603759,"{0: 3, 2: 3, 4: 3, 5: 3, 1: 2, 3: 1}",15.0,15.0,0.0807275772094726,0.0225822925567626,"{0: 3, 2: 3, 4: 3, 5: 3, 1: 2, 3: 1}"
38,29,75.0,67.0,0.1048425606140283,0.0082180500030517,22.0,14.0,0.1035035902957796,0.0120899677276611,18.0,10.0,0.099228506080588,0.0125539302825927,25.0,17.0,0.0947497302577335,0.0320563316345214,75.0,67.0,0.0637264251708984,0.0080993175506591,"{'5': 15, '6': 15, '4': 13, '1': 12, '3': 6, '0': 4, '0,1': 1, '5,6': 1}",22.0,14.0,0.081946849822998,0.0174818038940429,"{'5': 3, '6': 3, '0': 2, '1': 2, '0,1': 1, '3': 1, '4': 1, '5,6': 1}",18.0,10.0,0.0863003730773925,0.0210778713226318,"{'0': 3, '5': 2, '1,0': 1, '1': 1, '4': 1, '3,5': 1, '6': 1}",25.0,17.0,0.07826828956604,0.0521929264068603,"{'5': 6, '4': 5, '1': 2, '0': 1, '2': 1, '3,1': 1, '4,5': 1}"
38,30,58.0,58.0,0.1050217024332802,0.008207082748413,17.0,17.0,0.1029867104602259,0.0122456550598144,17.0,17.0,0.0985556859950597,0.0160727500915527,17.0,17.0,0.0941284119664476,0.0200629234313964,58.0,58.0,0.0661635398864746,0.0081472396850585,"{6: 19, 1: 14, 2: 9, 3: 6, 4: 4, 5: 4, 0: 2}",17.0,17.0,0.0830426216125488,0.0174729824066162,"{1: 3, 3: 3, 4: 3, 6: 3, 0: 2, 5: 2, 2: 1}",17.0,17.0,0.0828049182891845,0.0200510025024414,"{1: 3, 2: 3, 3: 3, 6: 3, 4: 2, 5: 2, 0: 1}",17.0,17.0,0.0837132930755615,0.0250821113586425,"{1: 3, 2: 3, 3: 3, 4: 3, 5: 2, 6: 2, 0: 1}"
38,31,77.0,77.0,0.1039107978705758,0.0080852508544921,16.0,16.0,0.1030909032225996,0.0142402648925781,16.0,16.0,0.0986020704934153,0.0155537128448486,16.0,16.0,0.0940832836196487,0.0155646800994873,77.0,77.0,0.0641522407531738,0.0065901279449462,"{3: 20, 0: 18, 2: 15, 4: 8, 1: 6, 6: 6, 5: 4}",16.0,16.0,0.0801525115966796,0.0180308818817138,"{0: 3, 2: 3, 3: 3, 5: 3, 6: 3, 4: 1}",16.0,16.0,0.081472635269165,0.0200545787811279,"{0: 3, 1: 3, 2: 3, 5: 3, 6: 3, 3: 1}",16.0,16.0,0.0809540748596191,0.0240530967712402,"{0: 3, 1: 3, 4: 3, 5: 3, 6: 3, 3: 1}"
38,32,72.0,72.0,0.1041105455645487,0.0040910243988037,15.0,15.0,0.1031469982810971,0.0141434669494628,15.0,15.0,0.0986617131139748,0.0156111717224121,15.0,15.0,0.0942217676542571,0.0190503597259521,72.0,72.0,0.0656845569610595,0.0061666965484619,"{2: 20, 3: 15, 4: 15, 0: 10, 1: 5, 6: 4, 5: 3}",15.0,15.0,0.0771751403808593,0.017982006072998,"{1: 3, 2: 3, 3: 3, 4: 3, 0: 2, 5: 1}",15.0,15.0,0.0762627124786377,0.0200502872467041,"{1: 3, 4: 3, 5: 3, 6: 3, 3: 2, 2: 1}",15.0,15.0,0.0832617282867431,0.0255975723266601,"{0: 3, 1: 3, 2: 3, 5: 3, 3: 2, 4: 1}"
38,33,148.0,108.0,0.1038781863208319,0.0101664066314697,17.0,13.0,0.1033929574360341,0.0122549533843994,17.0,13.0,0.0988870119692987,0.0128242969512939,24.0,20.0,0.094402955926559,0.0320971012115478,148.0,108.0,0.0690813064575195,0.0122089385986328,"{'3': 34, '6': 22, '4': 13, '5': 12, '2': 11, '1': 6, '0,1': 2, '4,5': 2, '3,5': 2, '1,0': 1, '5,4': 1, '5,3': 1, '3,1': 1}",17.0,13.0,0.0758147239685058,0.0200974941253662,"{'6': 3, '1': 2, '4': 2, '5': 2, '0': 1, '2': 1, '1,3': 1, '3': 1}",17.0,13.0,0.1814641952514648,0.0200889110565185,"{'2': 3, '0': 2, '1': 2, '5': 2, '4': 1, '5,3': 1, '3': 1, '6': 1}",24.0,20.0,0.0683519840240478,0.0401179790496826,"{'5': 6, '3': 4, '2': 3, '0': 2, '1': 2, '4': 1, '3,5': 1, '6': 1}"
38,34,103.0,63.0,0.1065611172890218,0.0127091407775878,17.0,13.0,0.1033917621214599,0.0122029781341552,17.0,13.0,0.0988228871805581,0.0100359916687011,17.0,13.0,0.0946152878450717,0.0235781669616699,103.0,63.0,0.069749116897583,0.0081970691680908,"{'5': 13, '0': 9, '1': 9, '4': 8, '2': 5, '3': 5, '6': 4, '0,1': 2, '1,3': 2, '4,5': 2, '1,0': 1, '3,1': 1, '5,4': 1, '3,5': 1}",17.0,13.0,0.0814118385314941,0.0175144672393798,"{'3': 3, '1': 2, '4': 2, '5': 2, '0': 1, '2': 1, '3,1': 1, '6': 1}",17.0,13.0,0.0837888717651367,0.0200796127319335,"{'3': 3, '0': 2, '1': 2, '5': 2, '2': 1, '4': 1, '3,5': 1, '6': 1}",17.0,13.0,0.0943174362182617,0.0321481227874755,"{'3': 3, '0': 2, '1': 2, '5': 2, '2': 1, '4': 1, '3,5': 1, '6': 1}"
38,35,85.0,85.0,0.1034920408950276,0.0101642608642578,13.0,13.0,0.1033234941289472,0.0167460441589355,13.0,13.0,0.0987924306068702,0.0162231922149658,13.0,13.0,0.0943618283399711,0.0200686454772949,85.0,85.0,0.0722594261169433,0.0081963539123535,"{2: 29, 1: 19, 6: 12, 5: 10, 4: 8, 3: 4, 0: 3}",13.0,13.0,0.087165355682373,0.0195238590240478,"{1: 3, 3: 3, 5: 3, 2: 2, 0: 1, 4: 1}",13.0,13.0,0.0807833671569824,0.0200543403625488,"{0: 3, 1: 3, 6: 3, 2: 2, 3: 1, 5: 1}",13.0,13.0,0.0802314281463623,0.0281014442443847,"{2: 3, 5: 3, 6: 3, 4: 2, 1: 1, 3: 1}"
38,36,96.0,96.0,0.1027921182800447,0.0076253414154052,12.0,12.0,0.1032875444821356,0.0126469135284423,12.0,12.0,0.0987665314720519,0.0125610828399658,12.0,12.0,0.0944266031368676,0.0203492641448974,96.0,96.0,0.0677871704101562,0.0075774192810058,"{2: 22, 5: 19, 6: 15, 1: 14, 0: 11, 3: 9, 4: 6}",12.0,12.0,0.0837838649749755,0.018768310546875,"{1: 3, 6: 3, 2: 2, 3: 2, 0: 1, 4: 1}",12.0,12.0,0.0802106857299804,0.0200374126434326,"{0: 3, 5: 3, 1: 2, 2: 2, 3: 1, 6: 1}",12.0,12.0,0.0835940837860107,0.0240709781646728,"{1: 3, 4: 3, 5: 2, 6: 2, 2: 1, 3: 1}"
38,37,107.0,107.0,0.1021513692195798,0.0076594352722167,8.0,8.0,0.1035131419630774,0.0123126506805419,8.0,8.0,0.099023349692377,0.0135843753814697,8.0,8.0,0.0945691098056181,0.0164020061492919,107.0,107.0,0.0642249584197998,0.0070879459381103,"{2: 29, 4: 19, 0: 18, 6: 14, 1: 12, 5: 12, 3: 3}",8.0,8.0,0.0796453952789306,0.0184853076934814,"{0: 3, 1: 2, 5: 2, 3: 1}",8.0,8.0,0.080773115158081,0.0200493335723876,"{2: 3, 0: 2, 4: 2, 6: 1}",8.0,8.0,0.0797679424285888,0.0236577987670898,"{4: 3, 0: 2, 6: 2, 2: 1}"
38,38,94.0,94.0,0.1028979699399397,0.0071561336517333,10.0,10.0,0.1033499645514693,0.010289192199707,10.0,10.0,0.0988574307335805,0.0114417076110839,10.0,10.0,0.0943549999303408,0.0121638774871826,94.0,94.0,0.0652956962585449,0.0050594806671142,"{0: 28, 4: 21, 1: 14, 5: 12, 3: 9, 2: 5, 6: 5}",10.0,10.0,0.0790920257568359,0.0160372257232666,"{1: 2, 3: 2, 4: 2, 6: 2, 0: 1, 2: 1}",10.0,10.0,0.0803291797637939,0.017277717590332,"{0: 2, 3: 2, 4: 2, 5: 2, 1: 1, 6: 1}",10.0,10.0,0.1788468360900879,0.0230669975280761,"{0: 2, 1: 2, 3: 2, 4: 2, 2: 1, 5: 1}"
39,5,156.0,32.0,0.1117854274794761,0.0035185813903808,51.0,11.0,0.1048750366782089,0.004023790359497,51.0,11.0,0.1003556137654945,0.0040071010589599,51.0,11.0,0.0961793777298454,0.0189130306243896,141.0,29.0,0.0730481147766113,0.0082647800445556,"{'1,3': 5, '3,1': 4, '3,5': 4, '4,5': 3, '1,2': 2, '5,3': 2, '0,1': 2, '6,5': 2, '2,1': 1, '1,0': 1, '5,4': 1, '6': 1, '5,6': 1}",51.0,11.0,0.0897002220153808,0.0080311298370361,"{'3,1': 2, '0,1': 2, '5,4': 2, '1,2': 1, '3': 1, '1,3': 1, '1,0': 1, '4,5': 1}",51.0,11.0,0.0905892848968505,0.0095410346984863,"{'1,0': 2, '3,5': 2, '6,5': 2, '0,1': 1, '3': 1, '5,4': 1, '5,3': 1, '5,6': 1}",51.0,11.0,0.0868220329284668,0.0220708847045898,"{'3,1': 2, '2,1': 2, '5,4': 2, '1,0': 1, '3': 1, '1,3': 1, '1,2': 1, '4,5': 1}"
39,6,84.0,24.0,0.1095914838518896,0.0080173015594482,54.0,18.0,0.1044320439610158,0.0100245475769042,54.0,18.0,0.0999367082819002,0.0110552310943603,54.0,18.0,0.0957398503282986,0.025064468383789,69.0,21.0,0.0766167640686035,0.008026123046875,"{'0': 3, '1': 3, '3,5': 3, '5,3': 3, '6': 3, '2,1': 2, '4,5': 2, '1,2': 1, '5,4': 1}",54.0,18.0,0.0932388305664062,0.0105435848236083,"{'2': 3, '4': 3, '5': 3, '3,1': 2, '1,0': 2, '6,5': 2, '1,3': 1, '0,1': 1, '5,6': 1}",54.0,18.0,0.0872831344604492,0.0125341415405273,"{'2': 3, '5': 3, '6': 3, '3,1': 2, '1,0': 2, '4,5': 2, '1,3': 1, '0,1': 1, '5,4': 1}",54.0,18.0,0.0802459716796875,0.0275936126708984,"{'1': 3, '2': 3, '4': 3, '0,1': 2, '3,5': 2, '5,6': 2, '1,0': 1, '5,3': 1, '6,5': 1}"
